passage,1319,1320,1321,1323,1324,1325,1327,1329,1330,1331,1334,1336,1337,1338,1538
1,0.02434950885491632,0.033854682366749385,0.3673179172053245,0.027149779683603353,0.029816312219163654,0.043582678064824285,0.03882129807896083,0.01570871086036395,0.013927412204238135,0.09972890783646023,0.19187827439621402,0.011071507809149464,0.014587649106205658,0.017464887744544782,0.07074047356928159
2,0.0029770036209408155,0.005766872133659037,0.5418204005601377,0.004576885541243673,0.00592935909573973,0.014566801177510538,0.009496115554854148,0.0010670207298969934,0.0007784748619394865,0.09130216042341152,0.27214313940342927,0.0006807335381414117,0.0007864888780410868,0.0014510271777359196,0.04665751730331868
3,0.0003860385417637268,0.000972500321725224,0.5613898622873175,0.0009047424514226581,0.0013882281115633912,0.005734530243042317,0.0025923323488487265,7.511109412088581e-05,4.171628281376294e-05,0.09281996086945303,0.29616644411901893,5.070728414023833e-05,4.43880975097049e-05,0.00013582582579237224,0.037297612121467476
4,5.2140445457609905e-05,0.000167732947442868,0.5622791182887749,0.00019191973734624052,0.0003401983418482158,0.0023710530707023382,0.0007494314182463262,5.466470079790641e-06,2.2494579531377492e-06,0.09521346031915946,0.3054347917977542,4.100943862515665e-06,2.575359766157268e-06,1.347078501136438e-05,0.03317229061659509
5,7.160178886137686e-06,2.9208136321062717e-05,0.5617008634322238,4.186174554008377e-05,8.417971462894484e-05,0.0009921300874015362,0.00022154583494947487,4.032424217140163e-07,1.21516062617324e-07,0.09659520048842997,0.3092675800016204,3.430027444421743e-07,1.5071705785153163e-07,1.3677177829359983e-06,0.031057884183929064
