,0
1319,0.5445206355128539
1320,0.6347068402352875
1321,0.9731767216451792
1323,0.6572745842535349
1324,0.35810379587253605
1325,0.5645318761150799
1327,0.6268415022983208
1329,0.7076319123236788
1330,0.16286499097219698
1331,0.4512433342257908
1334,1.2674723585434566
1337,0.5350134759277659
1338,0.685619347524964
1336,0.48520680362770346
1538,0.29329153078088993
