sucrose,trehalose,myo-inositol,xylose,mannitol,N-acetyl-glucosamine,Glucose,lactic acid,malic acid,citric acid,pyruvic acid,alpha-ketoglutaric acid,citrulline,succinic acid,alanine,arginine,asparagine,aspartic acid,glutamic acid,glutamine,glycine,histidine,isoleucine,leucine,lysine,methionine,phenylalanine,proline,serine,threonine,tryptophan,tyrosine,valine,cysteine,cystine,adenine,adenosine,cytidine,cytosine,guanine,guanosine,hypoxanthine,inosine,thymine,uracil,uridine,xanthine,xanthosine,5-methyluridine,gamma-Aminobutyric acid,ectoine,N-acetyl-glutamic acid,ornithine,shikimic acid,taurine,N-acetylglutamine,n-acetyllysine,n-acetylmuramic acid,betaine,nicotinamide,trigonelline,carnitine,choline,sn-glycero-3-phosphocholine,species
0.0,0.04919195028469805,0.0,0.0,0.04919195028469804,0.0,0.0,0.04919046644792452,0.0,0.022135089705126402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049191950284698055,0.0,0.0,0.022136573541899938,0.0,0.0,0.044271663247026354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04919046644792453,0.0,0.0,0.04919046644792452,0.0,1319
0.0,0.025567805157008204,0.0,0.0,0.02556780515700821,0.0,0.0,0.009710209071487912,0.0,0.009710209071487915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02556780515700821,0.0,0.0,0.0,0.0,0.0,0.015857596085520304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009710209071487915,0.0,0.0,0.009710209071487915,0.0,1319
0.0,0.009033841481376065,0.0,0.0,0.009033841481376068,0.0,0.0,0.002055778847904064,0.0,0.0020557788479040645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009033841481376065,0.0,0.0,0.0,0.0,0.0,0.006978062633472006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002055778847904065,0.0,0.0,0.0020557788479040645,0.0,1319
0.0,0.004587280156180098,0.0,0.0,0.004587280156180097,0.0,0.0,0.002258690787452809,0.0,0.0022586907874528085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004587280156180099,0.0,0.0,0.0,0.0,0.0,0.002258690787452808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002258690787452809,0.0,0.0,0.0022586907874528085,0.0,1319
0.0,0.015675339745052544,0.0,0.0,0.015675339745052544,0.0,0.0,0.013309146794081746,0.0,0.006023425640369452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015675339745052544,0.0,0.0,0.008389618591340249,0.0,0.0,0.014413044231709707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01330914679408175,0.0,0.0,0.013309146794081747,0.0,1319
0.0,0.02616616741576514,0.0,0.0,0.026166167415765128,0.0,0.0,0.02616616741576514,0.0,0.011778857046996197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026166167415765145,0.0,0.0,0.011216302349642514,0.0,0.0,0.02299515939663872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02616616741576515,0.0,0.0,0.02616616741576514,0.0,1319
0.0,0.014008442562222953,0.0,0.0,0.014008442562222948,0.0,0.0,0.014008442562222957,0.0,0.008933508942097155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014008442562222953,0.0,0.0,0.003220357466250607,0.0,0.0,0.008295291086376408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014008442562222959,0.0,0.0,0.014008442562222953,0.0,1319
0.0,0.012838451548330602,0.0,0.0,0.012838451548330597,0.0,0.0,0.012838451548330604,0.0,0.006828510702575558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012838451548330607,0.0,0.0,0.005326941890074744,0.0,0.0,0.011336882735829794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012838451548330607,0.0,0.0,0.012838451548330604,0.0,1319
0.0,0.009531244052084456,0.0,0.0,0.009531244052084454,0.0,0.0,0.007874329131697352,0.0,0.0055940965226904315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009531244052084456,0.0,0.0,0.00228023260900692,0.0,0.0,0.006217380138400948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007874329131697352,0.0,0.0,0.007874329131697352,0.0,1319
0.0,0.01410522536347903,0.0,0.0,0.014105225363479027,0.0,0.0,0.014105225363479034,0.0,0.009878822511021679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014105225363479029,0.0,0.0,0.004195071387154308,0.0,0.0,0.008421474239611662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014105225363479032,0.0,0.0,0.01410522536347903,0.0,1319
0.0,0.011274448929934948,0.0,0.0,0.011274448929934944,0.0,0.0,0.01127444892993495,0.0,0.005075375592015649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011274448929934951,0.0,0.0,0.0050265806375579675,0.0,0.0,0.010101956229573621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011274448929934951,0.0,0.0,0.011274448929934948,0.0,1319
0.0,0.02063278946745523,0.0,0.0,0.020632789467455233,0.0,0.0,0.020589499136318343,0.0,0.010481280191758355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020632789467455226,0.0,0.0,0.010108218944559981,0.0,0.0,0.020259728220256866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02058949913631834,0.0,0.0,0.020589499136318336,0.0,1319
0.0,0.022581361020078752,0.0,0.0,0.022581361020078745,0.0,0.0,0.019636503575692,0.0,0.00886933363900044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022581361020078766,0.0,0.0,0.011814191083387191,0.0,0.0,0.02068352472238763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019636503575692008,0.0,0.0,0.019636503575692,0.0,1319
0.0,0.020942432122130504,0.0,0.0,0.02094243212213051,0.0,0.0,0.019672266741331768,0.0,0.008869346937946556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02094243212213051,0.0,0.0,0.010139512318745296,0.0,0.0,0.019008859256691855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019672266741331774,0.0,0.0,0.019672266741331768,0.0,1319
0.0,0.021231280940078874,0.0,0.0,0.02123128094007888,0.0,0.0,0.017421222973745584,0.0,0.009884896736294084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021231280940078874,0.0,0.0,0.007536326237451497,0.0,0.0,0.017421222973745577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017421222973745584,0.0,0.0,0.01742122297374558,0.0,1319
0.0,0.01663708674475514,0.0,0.0,0.01663708674475513,0.0,0.0,0.016637086744755142,0.0,0.01008890071855859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01663708674475514,0.0,0.0,0.006546369082180295,0.0,0.0,0.013094555108376846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016637086744755142,0.0,0.0,0.016637086744755135,0.0,1319
0.0,0.02911345892125869,0.0,0.0,0.029113458921258693,0.0,0.0,0.024803559581102853,0.0,0.011169668751408877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029113458921258696,0.0,0.0,0.01547956809156471,0.0,0.0,0.0266492368429736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024803559581102863,0.0,0.0,0.024803559581102856,0.0,1319
0.0,0.024884087895048555,0.0,0.0,0.02488408789504856,0.0,0.0,0.017292509487941282,0.0,0.007784591362344036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02488408789504856,0.0,0.0,0.015376169769451312,0.0,0.0,0.023160761131795358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017292509487941286,0.0,0.0,0.017292509487941282,0.0,1319
0.0,0.01572644670379428,0.0,0.0,0.015726446703794274,0.0,0.0,0.01572644670379428,0.0,0.007105773208869632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015726446703794285,0.0,0.0,0.00591379726904195,0.0,0.0,0.013019570477911586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015726446703794285,0.0,0.0,0.01572644670379428,0.0,1319
